"","X1","uniqueID","island","site","transect","topcolor","bowlcolor","insectorder","numinsects","dateout","datecoll","duration"
"1695",2405,"GuamRitiL2","Guam","riti","L2","b","w","Crabronidae",0,2018-01-12,2018-01-15,3
"1696",2406,"GuamRitiL2","Guam","riti","L2","b","r","Crabronidae",0,2018-01-12,2018-01-15,3
"1697",2408,"GuamRitiL2","Guam","riti","L2","b","b","Crabronidae",0,2018-01-12,2018-01-15,3
"1698",2409,"GuamRitiL2","Guam","riti","L2","b","y","Crabronidae",0,2018-01-12,2018-01-15,3
"1699",2410,"GuamRitiL2","Guam","riti","L2","y","w","Crabronidae",0,2018-01-12,2018-01-15,3
"1700",2411,"GuamRitiL2","Guam","riti","L2","r","r","Crabronidae",0,2018-01-12,2018-01-15,3
"1701",2412,"GuamRitiL2","Guam","riti","L2","y","r","Crabronidae",0,2018-01-12,2018-01-15,3
"1702",2413,"GuamRitiL2","Guam","riti","L2","y","b","Crabronidae",0,2018-01-12,2018-01-15,3
"1703",2414,"GuamRitiL2","Guam","riti","L2","r","w","Crabronidae",0,2018-01-12,2018-01-15,3
"1704",2415,"GuamRitiL2","Guam","riti","L2","r","y","Crabronidae",0,2018-01-12,2018-01-15,3
"1705",2417,"GuamRitiL3","Guam","riti","L3","r","r","Crabronidae",0,2018-01-12,2018-01-15,3
"1706",2418,"GuamRitiL3","Guam","riti","L3","y","r","Crabronidae",0,2018-01-12,2018-01-15,3
"1707",2419,"GuamRitiL3","Guam","riti","L3","b","r","Crabronidae",0,2018-01-12,2018-01-15,3
"1708",2421,"GuamRitiL3","Guam","riti","L3","r","w","Crabronidae",0,2018-01-12,2018-01-15,3
"1709",2422,"GuamRitiL3","Guam","riti","L3","y","w","Crabronidae",0,2018-01-12,2018-01-15,3
"1710",2423,"GuamRitiL3","Guam","riti","L3","b","w","Crabronidae",0,2018-01-12,2018-01-15,3
"1711",2424,"GuamRitiL3","Guam","riti","L3","b","b","Crabronidae",0,2018-01-12,2018-01-15,3
"1712",2425,"GuamRitiL3","Guam","riti","L3","r","b","Crabronidae",0,2018-01-12,2018-01-15,3
"1713",2426,"GuamRitiL3","Guam","riti","L3","y","b","Crabronidae",0,2018-01-12,2018-01-15,3
"1714",2427,"GuamRitiL3","Guam","riti","L3","w","r","Crabronidae",0,2018-01-12,2018-01-15,3
"1715",2428,"GuamRitiL3","Guam","riti","L3","w","b","Crabronidae",0,2018-01-12,2018-01-15,3
"1716",2429,"GuamRitiL3","Guam","riti","L3","r","y","Crabronidae",0,2018-01-12,2018-01-15,3
"1717",2430,"GuamRitiL3","Guam","riti","L3","y","y","Crabronidae",0,2018-01-12,2018-01-15,3
"1718",2431,"GuamRitiL3","Guam","riti","L3","w","w","Crabronidae",0,2018-01-12,2018-01-15,3
"1719",2432,"GuamRitiL3","Guam","riti","L3","w","y","Crabronidae",0,2018-01-12,2018-01-15,3
"1720",2433,"GuamSblasL1","Guam","sblas","L1","b","b","Crabronidae",0,2018-01-12,2018-01-15,3
"1721",2434,"GuamSblasL1","Guam","sblas","L1","y","y","Crabronidae",0,2018-01-12,2018-01-15,3
"1722",2435,"GuamSblasL1","Guam","sblas","L1","b","b","Crabronidae",0,2018-01-12,2018-01-15,3
"1723",2436,"GuamSblasL1","Guam","sblas","L1","b","y","Crabronidae",0,2018-01-12,2018-01-15,3
"1724",2437,"GuamSblasL1","Guam","sblas","L1","b","w","Crabronidae",0,2018-01-12,2018-01-15,3
"1725",2438,"GuamSblasL1","Guam","sblas","L1","b","r","Crabronidae",0,2018-01-12,2018-01-15,3
"1726",2439,"GuamSblasL1","Guam","sblas","L1","w","y","Crabronidae",0,2018-01-12,2018-01-15,3
"1727",2440,"GuamSblasL1","Guam","sblas","L1","y","y","Crabronidae",0,2018-01-12,2018-01-15,3
"1728",2441,"GuamSblasL1","Guam","sblas","L1","w","b","Crabronidae",0,2018-01-12,2018-01-15,3
"1729",2442,"GuamSblasL1","Guam","sblas","L1","r","b","Crabronidae",0,2018-01-12,2018-01-15,3
"1730",2443,"GuamSblasL1","Guam","sblas","L1","w","r","Crabronidae",0,2018-01-12,2018-01-15,3
"1731",2444,"GuamSblasL1","Guam","sblas","L1","y","b","Crabronidae",0,2018-01-12,2018-01-15,3
"1732",2445,"GuamSblasL1","Guam","sblas","L1","r","r","Crabronidae",0,2018-01-12,2018-01-15,3
"1733",2446,"GuamSblasL1","Guam","sblas","L1","r","w","Crabronidae",0,2018-01-12,2018-01-15,3
"1734",2447,"GuamSblasL1","Guam","sblas","L1","y","r","Crabronidae",0,2018-01-12,2018-01-15,3
"1735",2448,"GuamSblasL1","Guam","sblas","L1","y","w","Crabronidae",0,2018-01-12,2018-01-15,3
"1736",2449,"GuamSblasL1","Guam","sblas","L1","r","y","Crabronidae",0,2018-01-12,2018-01-15,3
"1737",2450,"GuamSblasL1","Guam","sblas","L1","w","w","Crabronidae",0,2018-01-12,2018-01-15,3
"1738",2451,"GuamSblasL2","Guam","sblas","L2","r","y","Crabronidae",0,2018-01-12,2018-01-15,3
"1739",2452,"GuamSblasL2","Guam","sblas","L2","r","b","Crabronidae",0,2018-01-12,2018-01-15,3
"1740",2453,"GuamSblasL2","Guam","sblas","L2","r","w","Crabronidae",0,2018-01-12,2018-01-15,3
"1741",2454,"GuamSblasL2","Guam","sblas","L2","r","r","Crabronidae",0,2018-01-12,2018-01-15,3
"1742",2455,"GuamSblasL2","Guam","sblas","L2","w","y","Crabronidae",0,2018-01-12,2018-01-15,3
"1743",2456,"GuamSblasL2","Guam","sblas","L2","w","b","Crabronidae",0,2018-01-12,2018-01-15,3
"1744",2457,"GuamSblasL2","Guam","sblas","L2","w","w","Crabronidae",0,2018-01-12,2018-01-15,3
"1745",2458,"GuamSblasL2","Guam","sblas","L2","b","y","Crabronidae",0,2018-01-12,2018-01-15,3
"1746",2459,"GuamSblasL2","Guam","sblas","L2","w","r","Crabronidae",0,2018-01-12,2018-01-15,3
"1747",2460,"GuamSblasL2","Guam","sblas","L2","b","w","Crabronidae",0,2018-01-12,2018-01-15,3
"1748",2461,"GuamSblasL2","Guam","sblas","L2","b","b","Crabronidae",0,2018-01-12,2018-01-15,3
"1749",2462,"GuamSblasL2","Guam","sblas","L2","b","r","Crabronidae",0,2018-01-12,2018-01-15,3
"1750",2463,"GuamSblasL2","Guam","sblas","L2","y","y","Crabronidae",0,2018-01-12,2018-01-15,3
"1751",2464,"GuamSblasL2","Guam","sblas","L2","y","b","Crabronidae",0,2018-01-12,2018-01-15,3
"1752",2465,"GuamSblasL2","Guam","sblas","L2","y","w","Crabronidae",0,2018-01-12,2018-01-15,3
"1753",2466,"GuamSblasL2","Guam","sblas","L2","y","r","Crabronidae",0,2018-01-12,2018-01-15,3
"1754",2467,"GuamSblasL3","Guam","sblas","L3","w","w","Crabronidae",0,2018-01-12,2018-01-15,3
"1755",2468,"GuamSblasL3","Guam","sblas","L3","r","y","Crabronidae",0,2018-01-12,2018-01-15,3
"1756",2469,"GuamSblasL3","Guam","sblas","L3","r","r","Crabronidae",0,2018-01-12,2018-01-15,3
"1757",2470,"GuamSblasL3","Guam","sblas","L3","r","w","Crabronidae",0,2018-01-12,2018-01-15,3
"1758",2471,"GuamSblasL3","Guam","sblas","L3","r","b","Crabronidae",0,2018-01-12,2018-01-15,3
"1759",2472,"GuamSblasL3","Guam","sblas","L3","y","b","Crabronidae",0,2018-01-12,2018-01-15,3
"1760",2473,"GuamSblasL3","Guam","sblas","L3","y","y","Crabronidae",0,2018-01-12,2018-01-15,3
"1761",2474,"GuamSblasL3","Guam","sblas","L3","w","r","Crabronidae",0,2018-01-12,2018-01-15,3
"1762",2477,"GuamSblasL3","Guam","sblas","L3","y","w","Crabronidae",0,2018-01-12,2018-01-15,3
"1763",2478,"GuamSblasL3","Guam","sblas","L3","b","y","Crabronidae",0,2018-01-12,2018-01-15,3
"1764",2479,"GuamSblasL3","Guam","sblas","L3","b","r","Crabronidae",0,2018-01-12,2018-01-15,3
"1765",2480,"GuamSblasL3","Guam","sblas","L3","b","w","Crabronidae",0,2018-01-12,2018-01-15,3
"1766",2481,"GuamSblasL3","Guam","sblas","L3","b","b","Crabronidae",0,2018-01-12,2018-01-15,3
"1767",2482,"GuamSblasL3","Guam","sblas","L3","y","r","Crabronidae",0,2018-01-12,2018-01-15,3
"1768",2484,"SaipanForbiAL1","Saipan","forbia","L1","y","y","Crabronidae",0,2018-01-17,2018-01-20,3
"1769",2485,"SaipanForbiAL1","Saipan","forbia","L1","y","r","Crabronidae",0,2018-01-17,2018-01-20,3
"1770",2487,"SaipanForbiAL1","Saipan","forbia","L1","r","w","Crabronidae",0,2018-01-17,2018-01-20,3
"1771",2488,"SaipanForbiAL1","Saipan","forbia","L1","b","y","Crabronidae",0,2018-01-17,2018-01-20,3
"1772",2489,"SaipanForbiAL1","Saipan","forbia","L1","w","r","Crabronidae",0,2018-01-17,2018-01-20,3
"1773",2490,"SaipanForbiAL1","Saipan","forbia","L1","b","b","Crabronidae",0,2018-01-17,2018-01-20,3
"1774",2491,"SaipanForbiAL1","Saipan","forbia","L1","b","r","Crabronidae",0,2018-01-17,2018-01-20,3
"1775",2492,"SaipanForbiAL1","Saipan","forbia","L1","w","y","Crabronidae",0,2018-01-17,2018-01-20,3
"1776",2493,"SaipanForbiAL1","Saipan","forbia","L1","w","w","Crabronidae",0,2018-01-17,2018-01-20,3
"1777",2494,"SaipanForbiAL1","Saipan","forbia","L1","y","b","Crabronidae",0,2018-01-17,2018-01-20,3
"1778",2496,"SaipanForbiAL1","Saipan","forbia","L1","r","y","Crabronidae",0,2018-01-17,2018-01-20,3
"1779",2497,"SaipanForbiAL1","Saipan","forbia","L1","y","w","Crabronidae",0,2018-01-17,2018-01-20,3
"1780",2498,"SaipanForbiAL1","Saipan","forbia","L1","r","b","Crabronidae",0,2018-01-17,2018-01-20,3
"1781",2502,"SaipanForbiAL2","Saipan","forbia","L2","y","r","Crabronidae",0,2018-01-17,2018-01-20,3
"1782",2504,"SaipanForbiAL2","Saipan","forbia","L2","b","b","Crabronidae",0,2018-01-17,2018-01-20,3
"1783",2505,"SaipanForbiAL2","Saipan","forbia","L2","b","w","Crabronidae",0,2018-01-17,2018-01-20,3
"1784",2507,"SaipanForbiAL2","Saipan","forbia","L2","w","y","Crabronidae",0,2018-01-17,2018-01-20,3
"1785",2508,"SaipanForbiAL2","Saipan","forbia","L2","w","b","Crabronidae",0,2018-01-17,2018-01-20,3
"1786",2510,"SaipanForbiAL2","Saipan","forbia","L2","w","r","Crabronidae",0,2018-01-17,2018-01-20,3
"1787",2511,"SaipanForbiAL2","Saipan","forbia","L2","r","y","Crabronidae",0,2018-01-17,2018-01-20,3
"1788",2512,"SaipanForbiAL2","Saipan","forbia","L2","r","b","Crabronidae",0,2018-01-17,2018-01-20,3
"1789",2513,"SaipanForbiAL2","Saipan","forbia","L2","r","w","Crabronidae",0,2018-01-17,2018-01-20,3
"1790",2514,"SaipanForbiAL2","Saipan","forbia","L2","r","r","Crabronidae",0,2018-01-17,2018-01-20,3
"1791",2515,"SaipanForbiAL3","Saipan","forbia","L3","r","y","Crabronidae",0,2018-01-17,2018-01-20,3
"1792",2516,"SaipanForbiAL3","Saipan","forbia","L3","r","b","Crabronidae",0,2018-01-17,2018-01-20,3
"1793",2517,"SaipanForbiAL3","Saipan","forbia","L3","r","w","Crabronidae",0,2018-01-17,2018-01-20,3
"1794",2519,"SaipanForbiAL3","Saipan","forbia","L3","w","y","Crabronidae",0,2018-01-17,2018-01-20,3
"1795",2520,"SaipanForbiAL3","Saipan","forbia","L3","w","b","Crabronidae",0,2018-01-17,2018-01-20,3
"1796",2521,"SaipanForbiAL3","Saipan","forbia","L3","w","w","Crabronidae",0,2018-01-17,2018-01-20,3
"1797",2522,"SaipanForbiAL3","Saipan","forbia","L3","b","y","Crabronidae",0,2018-01-17,2018-01-20,3
"1798",2523,"SaipanForbiAL3","Saipan","forbia","L3","w","r","Crabronidae",0,2018-01-17,2018-01-20,3
"1799",2525,"SaipanForbiAL3","Saipan","forbia","L3","b","b","Crabronidae",0,2018-01-17,2018-01-20,3
"1800",2526,"SaipanForbiAL3","Saipan","forbia","L3","b","r","Crabronidae",0,2018-01-17,2018-01-20,3
"1801",2527,"SaipanForbiAL3","Saipan","forbia","L3","y","y","Crabronidae",0,2018-01-17,2018-01-20,3
"1802",2528,"SaipanForbiAL3","Saipan","forbia","L3","y","b","Crabronidae",0,2018-01-17,2018-01-20,3
"1803",2529,"SaipanForbiAL3","Saipan","forbia","L3","y","w","Crabronidae",0,2018-01-17,2018-01-20,3
"1804",2530,"SaipanForbiAL3","Saipan","forbia","L3","y","r","Crabronidae",0,2018-01-17,2018-01-20,3
"1805",2531,"SaipanForbiGridL1","Saipan","forbig","L1","y","b","Crabronidae",0,2018-01-17,2018-01-20,3
"1806",2532,"SaipanForbiGridL1","Saipan","forbig","L1","y","y","Crabronidae",0,2018-01-17,2018-01-20,3
"1807",2533,"SaipanForbiGridL1","Saipan","forbig","L1","y","w","Crabronidae",0,2018-01-17,2018-01-20,3
"1808",2541,"SaipanForbiGridL1","Saipan","forbig","L1","w","y","Crabronidae",0,2018-01-17,2018-01-20,3
"1809",2542,"SaipanForbiGridL1","Saipan","forbig","L1","r","y","Crabronidae",0,2018-01-17,2018-01-20,3
"1810",2543,"SaipanForbiGridL1","Saipan","forbig","L1","r","b","Crabronidae",0,2018-01-17,2018-01-20,3
"1811",2546,"SaipanForbiGridL2","Saipan","forbig","L2","y","y","Crabronidae",0,2018-01-17,2018-01-20,3
"1812",2548,"SaipanForbiGridL2","Saipan","forbig","L2","y","w","Crabronidae",0,2018-01-17,2018-01-20,3
"1813",2550,"SaipanForbiGridL2","Saipan","forbig","L2","b","y","Crabronidae",0,2018-01-17,2018-01-20,3
"1814",2552,"SaipanForbiGridL2","Saipan","forbig","L2","b","w","Crabronidae",0,2018-01-17,2018-01-20,3
"1815",2553,"SaipanForbiGridL2","Saipan","forbig","L2","b","r","Crabronidae",0,2018-01-17,2018-01-20,3
"1816",2554,"SaipanForbiGridL2","Saipan","forbig","L2","w","y","Crabronidae",0,2018-01-17,2018-01-20,3
"1817",2556,"SaipanForbiGridL2","Saipan","forbig","L2","w","w","Crabronidae",0,2018-01-17,2018-01-20,3
"1818",2557,"SaipanForbiGridL2","Saipan","forbig","L2","w","r","Crabronidae",0,2018-01-17,2018-01-20,3
"1819",2559,"SaipanForbiGridL2","Saipan","forbig","L2","r","b","Crabronidae",0,2018-01-17,2018-01-20,3
"1820",2560,"SaipanForbiGridL2","Saipan","forbig","L2","r","w","Crabronidae",0,2018-01-17,2018-01-20,3
"1821",2561,"SaipanForbiGridL2","Saipan","forbig","L2","r","r","Crabronidae",0,2018-01-17,2018-01-20,3
"1822",2562,"SaipanForbiGridL3","Saipan","forbig","L3","b","w","Crabronidae",0,2018-01-17,2018-01-20,3
"1823",2563,"SaipanForbiGridL3","Saipan","forbig","L3","y","y","Crabronidae",0,2018-01-17,2018-01-20,3
"1824",2565,"SaipanForbiGridL3","Saipan","forbig","L3","r","r","Crabronidae",0,2018-01-17,2018-01-20,3
"1825",2566,"SaipanForbiGridL3","Saipan","forbig","L3","r","w","Crabronidae",0,2018-01-17,2018-01-20,3
"1826",2568,"SaipanForbiGridL3","Saipan","forbig","L3","w","r","Crabronidae",0,2018-01-17,2018-01-20,3
"1827",2569,"SaipanForbiGridL3","Saipan","forbig","L3","b","b","Crabronidae",0,2018-01-17,2018-01-20,3
"1828",2571,"SaipanForbiGridL3","Saipan","forbig","L3","w","y","Crabronidae",0,2018-01-17,2018-01-20,3
"1829",2572,"SaipanForbiGridL3","Saipan","forbig","L3","w","w","Crabronidae",0,2018-01-17,2018-01-20,3
"1830",2573,"SaipanForbiGridL3","Saipan","forbig","L3","y","b","Crabronidae",0,2018-01-17,2018-01-20,3
"1831",2574,"SaipanForbiGridL3","Saipan","forbig","L3","w","b","Crabronidae",0,2018-01-17,2018-01-20,3
"1832",2576,"SaipanForbiGridL3","Saipan","forbig","L3","y","w","Crabronidae",0,2018-01-17,2018-01-20,3
"1833",2577,"SaipanForbiGridL3","Saipan","forbig","L3","r","b","Crabronidae",0,2018-01-17,2018-01-20,3
"1834",2578,"SaipanLADTAL1","Saipan","ladta","L1","y","y","Crabronidae",0,2018-01-17,2018-01-20,3
"1835",2579,"SaipanLADTAL1","Saipan","ladta","L1","y","b","Crabronidae",0,2018-01-17,2018-01-20,3
"1836",2580,"SaipanLADTAL1","Saipan","ladta","L1","y","w","Crabronidae",0,2018-01-17,2018-01-20,3
"1837",2581,"SaipanLADTAL1","Saipan","ladta","L1","b","r","Crabronidae",0,2018-01-17,2018-01-20,3
"1838",2584,"SaipanLADTAL1","Saipan","ladta","L1","b","y","Crabronidae",0,2018-01-17,2018-01-20,3
"1839",2587,"SaipanLADTAL1","Saipan","ladta","L1","w","b","Crabronidae",0,2018-01-17,2018-01-20,3
"1840",2589,"SaipanLADTAL1","Saipan","ladta","L1","b","b","Crabronidae",0,2018-01-17,2018-01-20,3
"1841",2590,"SaipanLADTAL1","Saipan","ladta","L1","b","w","Crabronidae",0,2018-01-17,2018-01-20,3
"1842",2592,"SaipanLADTAL1","Saipan","ladta","L1","w","w","Crabronidae",0,2018-01-17,2018-01-20,3
"1843",2593,"SaipanLADTAL1","Saipan","ladta","L1","r","y","Crabronidae",0,2018-01-17,2018-01-20,3
"1844",2595,"SaipanLADTAL2","Saipan","ladta","L2","y","b","Crabronidae",0,2018-01-17,2018-01-20,3
"1845",2601,"SaipanLADTAL2","Saipan","ladta","L2","b","r","Crabronidae",0,2018-01-17,2018-01-20,3
"1846",2603,"SaipanLADTAL2","Saipan","ladta","L2","w","b","Crabronidae",0,2018-01-17,2018-01-20,3
"1847",2604,"SaipanLADTAL2","Saipan","ladta","L2","w","w","Crabronidae",0,2018-01-17,2018-01-20,3
"1848",2605,"SaipanLADTAL2","Saipan","ladta","L2","w","r","Crabronidae",0,2018-01-17,2018-01-20,3
"1849",2606,"SaipanLADTAL2","Saipan","ladta","L2","r","y","Crabronidae",0,2018-01-17,2018-01-20,3
"1850",2608,"SaipanLADTAL2","Saipan","ladta","L2","r","w","Crabronidae",0,2018-01-17,2018-01-20,3
"1851",2610,"SaipanLADTAL3","Saipan","ladta","L3","r","w","Crabronidae",0,2018-01-17,2018-01-20,3
"1852",2611,"SaipanLADTAL3","Saipan","ladta","L3","r","r","Crabronidae",0,2018-01-17,2018-01-20,3
"1853",2614,"SaipanLADTAL3","Saipan","ladta","L3","b","r","Crabronidae",0,2018-01-17,2018-01-20,3
"1854",2615,"SaipanLADTAL3","Saipan","ladta","L3","b","w","Crabronidae",0,2018-01-17,2018-01-20,3
"1855",2616,"SaipanLADTAL3","Saipan","ladta","L3","b","b","Crabronidae",0,2018-01-17,2018-01-20,3
"1856",2620,"SaipanLADTAL3","Saipan","ladta","L3","w","r","Crabronidae",0,2018-01-17,2018-01-20,3
"1857",2621,"SaipanLADTAL3","Saipan","ladta","L3","w","w","Crabronidae",0,2018-01-17,2018-01-20,3
"1858",2622,"SaipanLADTAL3","Saipan","ladta","L3","w","b","Crabronidae",0,2018-01-17,2018-01-20,3
"1859",2623,"SaipanLADTAL3","Saipan","ladta","L3","y","w","Crabronidae",0,2018-01-17,2018-01-20,3
"1860",2624,"SaipanLADTAL3","Saipan","ladta","L3","y","y","Crabronidae",0,2018-01-17,2018-01-20,3
"1861",2625,"SaipanLADTAL3","Saipan","ladta","L3","y","b","Crabronidae",0,2018-01-17,2018-01-20,3
"1862",2626,"SaipanLADTGL2","Saipan","ladtg","L2","b","y","Crabronidae",0,2018-01-17,2018-01-20,3
"1863",2627,"SaipanLADTGL2","Saipan","ladtg","L2","b","b","Crabronidae",0,2018-01-17,2018-01-20,3
"1864",2628,"SaipanLADTGL2","Saipan","ladtg","L2","r","b","Crabronidae",0,2018-01-17,2018-01-20,3
"1865",2629,"SaipanLADTGL2","Saipan","ladtg","L2","y","y","Crabronidae",0,2018-01-17,2018-01-20,3
"1866",2630,"SaipanLADTGL2","Saipan","ladtg","L2","b","r","Crabronidae",0,2018-01-17,2018-01-20,3
"1867",2631,"SaipanLADTGL2","Saipan","ladtg","L2","r","w","Crabronidae",0,2018-01-17,2018-01-20,3
"1868",2632,"SaipanLADTGL2","Saipan","ladtg","L2","w","y","Crabronidae",0,2018-01-17,2018-01-20,3
"1869",2633,"SaipanLADTGL2","Saipan","ladtg","L2","b","w","Crabronidae",0,2018-01-17,2018-01-20,3
"1870",2634,"SaipanLADTGL2","Saipan","ladtg","L2","y","b","Crabronidae",0,2018-01-17,2018-01-20,3
"1871",2635,"SaipanLADTGL2","Saipan","ladtg","L2","y","w","Crabronidae",0,2018-01-17,2018-01-20,3
"1872",2636,"SaipanLADTGL2","Saipan","ladtg","L2","w","r","Crabronidae",0,2018-01-17,2018-01-20,3
"1873",2637,"SaipanLADTGL2","Saipan","ladtg","L2","w","b","Crabronidae",0,2018-01-17,2018-01-20,3
"1874",2638,"SaipanLADTGL2","Saipan","ladtg","L2","r","y","Crabronidae",0,2018-01-17,2018-01-20,3
"1875",2639,"SaipanLADTGL2","Saipan","ladtg","L2","w","w","Crabronidae",0,2018-01-17,2018-01-20,3
"1876",2640,"SaipanLADTGL2","Saipan","ladtg","L2","r","r","Crabronidae",0,2018-01-17,2018-01-20,3
"1877",2641,"SaipanLADTGL2","Saipan","ladtg","L2","y","r","Crabronidae",0,2018-01-17,2018-01-20,3
"1878",2643,"SaipanMTRLL1","Saipan","mtrl","L1","w","b","Crabronidae",0,2018-01-17,2018-01-20,3
"1879",2644,"SaipanMTRLL1","Saipan","mtrl","L1","w","w","Crabronidae",0,2018-01-17,2018-01-20,3
"1880",2645,"SaipanMTRLL1","Saipan","mtrl","L1","w","r","Crabronidae",0,2018-01-17,2018-01-20,3
"1881",2647,"SaipanMTRLL1","Saipan","mtrl","L1","r","b","Crabronidae",0,2018-01-17,2018-01-20,3
"1882",2648,"SaipanMTRLL1","Saipan","mtrl","L1","r","w","Crabronidae",0,2018-01-17,2018-01-20,3
"1883",2649,"SaipanMTRLL1","Saipan","mtrl","L1","r","r","Crabronidae",0,2018-01-17,2018-01-20,3
"1884",2650,"SaipanMTRLL1","Saipan","mtrl","L1","b","b","Crabronidae",0,2018-01-17,2018-01-20,3
"1885",2652,"SaipanMTRLL1","Saipan","mtrl","L1","b","r","Crabronidae",0,2018-01-17,2018-01-20,3
"1886",2653,"SaipanMTRLL1","Saipan","mtrl","L1","b","y","Crabronidae",0,2018-01-17,2018-01-20,3
"1887",2654,"SaipanMTRLL1","Saipan","mtrl","L1","y","y","Crabronidae",0,2018-01-17,2018-01-20,3
"1888",2656,"SaipanMTRLL1","Saipan","mtrl","L1","y","w","Crabronidae",0,2018-01-17,2018-01-20,3
"1889",2657,"SaipanMTRLL1","Saipan","mtrl","L1","y","r","Crabronidae",0,2018-01-17,2018-01-20,3
"1890",2658,"SaipanMTRLL2","Saipan","mtrl","L2","r","r","Crabronidae",0,2018-01-17,2018-01-20,3
"1891",2659,"SaipanMTRLL2","Saipan","mtrl","L2","r","w","Crabronidae",0,2018-01-17,2018-01-20,3
"1892",2660,"SaipanMTRLL2","Saipan","mtrl","L2","r","b","Crabronidae",0,2018-01-17,2018-01-20,3
"1893",2662,"SaipanMTRLL2","Saipan","mtrl","L2","w","r","Crabronidae",0,2018-01-17,2018-01-20,3
"1894",2663,"SaipanMTRLL2","Saipan","mtrl","L2","y","r","Crabronidae",0,2018-01-17,2018-01-20,3
"1895",2664,"SaipanMTRLL2","Saipan","mtrl","L2","w","w","Crabronidae",0,2018-01-17,2018-01-20,3
"1896",2665,"SaipanMTRLL2","Saipan","mtrl","L2","w","b","Crabronidae",0,2018-01-17,2018-01-20,3
"1897",2666,"SaipanMTRLL2","Saipan","mtrl","L2","b","r","Crabronidae",0,2018-01-17,2018-01-20,3
"1898",2667,"SaipanMTRLL2","Saipan","mtrl","L2","w","y","Crabronidae",0,2018-01-17,2018-01-20,3
"1899",2668,"SaipanMTRLL2","Saipan","mtrl","L2","b","b","Crabronidae",0,2018-01-17,2018-01-20,3
"1900",2669,"SaipanMTRLL2","Saipan","mtrl","L2","b","y","Crabronidae",0,2018-01-17,2018-01-20,3
"1901",2670,"SaipanMTRLL2","Saipan","mtrl","L2","b","w","Crabronidae",0,2018-01-17,2018-01-20,3
"1902",2672,"SaipanMTRLL2","Saipan","mtrl","L2","y","w","Crabronidae",0,2018-01-17,2018-01-20,3
"1903",2673,"SaipanMTRLL2","Saipan","mtrl","L2","y","b","Crabronidae",0,2018-01-17,2018-01-20,3
"1904",2674,"SaipanMTRLL3","Saipan","mtrl","L3","r","r","Crabronidae",0,2018-01-17,2018-01-20,3
"1905",2675,"SaipanMTRLL3","Saipan","mtrl","L3","y","y","Crabronidae",0,2018-01-17,2018-01-20,3
"1906",2677,"SaipanMTRLL3","Saipan","mtrl","L3","b","b","Crabronidae",0,2018-01-17,2018-01-20,3
"1907",2678,"SaipanMTRLL3","Saipan","mtrl","L3","y","b","Crabronidae",0,2018-01-17,2018-01-20,3
"1908",2679,"SaipanMTRLL3","Saipan","mtrl","L3","y","w","Crabronidae",0,2018-01-17,2018-01-20,3
"1909",2680,"SaipanMTRLL3","Saipan","mtrl","L3","w","r","Crabronidae",0,2018-01-17,2018-01-20,3
"1910",2681,"SaipanMTRLL3","Saipan","mtrl","L3","w","w","Crabronidae",0,2018-01-17,2018-01-20,3
"1911",2682,"SaipanMTRLL3","Saipan","mtrl","L3","b","y","Crabronidae",0,2018-01-17,2018-01-20,3
"1912",2684,"SaipanMTRLL3","Saipan","mtrl","L3","r","w","Crabronidae",0,2018-01-17,2018-01-20,3
"1913",2685,"SaipanMTRLL3","Saipan","mtrl","L3","r","b","Crabronidae",0,2018-01-17,2018-01-20,3
"1914",2686,"SaipanMTRLL3","Saipan","mtrl","L3","w","b","Crabronidae",0,2018-01-17,2018-01-20,3
"1915",2687,"SaipanMTRLL3","Saipan","mtrl","L3","b","r","Crabronidae",0,2018-01-17,2018-01-20,3
"1916",2688,"SaipanMTRLL3","Saipan","mtrl","L3","w","y","Crabronidae",0,2018-01-17,2018-01-20,3
"1917",2689,"GuamAnaoL1","Guam","anao","L1","b","y","Lepidoptera",0,2018-01-12,2018-01-15,3
"1918",2690,"GuamAnaoL1","Guam","anao","L1","y","w","Lepidoptera",0,2018-01-12,2018-01-15,3
"1919",2691,"GuamAnaoL1","Guam","anao","L1","y","b","Lepidoptera",0,2018-01-12,2018-01-15,3
"1920",2692,"GuamAnaoL1","Guam","anao","L1","y","r","Lepidoptera",0,2018-01-12,2018-01-15,3
"1921",2693,"GuamAnaoL1","Guam","anao","L1","w","b","Lepidoptera",0,2018-01-12,2018-01-15,3
"1922",2695,"GuamAnaoL1","Guam","anao","L1","w","y","Lepidoptera",0,2018-01-12,2018-01-15,3
"1923",2696,"GuamAnaoL1","Guam","anao","L1","r","w","Lepidoptera",0,2018-01-12,2018-01-15,3
"1924",2697,"GuamAnaoL1","Guam","anao","L1","b","b","Lepidoptera",0,2018-01-12,2018-01-15,3
"1925",2698,"GuamAnaoL1","Guam","anao","L1","b","r","Lepidoptera",0,2018-01-12,2018-01-15,3
